"","compound","Cmax","dose","original.reference","method.KaFa","method.phys.chem.Fup","method.Fup","method.phys.chem","method.partition","method.Clint","logP","frac.unionized","frac.ionized.acid","frac.ionized.base","Fup","Fuinc","Ka","Fa","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","Clint","original.reference.Clint","time","Aad","Abo","Abr","Agu","Ahe","Aki","Ali","Alu","Amu","Ask","Asp","Ate","Ave","Aar","Are","D","AliClearance","AkiClearance","ERROR","MASSBBAL","Calculated","Cplasmavenous","Cadipose","Cbone","Cbrain","Cgut","Cheart","Ckidney","Cliver","Clung","Cmuscle","Cskin","Cspleen","Cgonads","Cvenous","Carterial"
"11","Caffeine",3.14,2.286,"White2016","in vitro",NA,"in vitro","ADMET","Schmitt","hep",-0.152857207,0.999993081738154,0,6.91826184640032e-06,0.594118,0.956,3.51330645928587,0.998956183165347,9.06230817152209,1.1555773107644,1.75700855795,1.17206306140678,1.56727573487684,1.09821579901335,1.03180348884649,0.628777268094238,0.753412094664702,1.54585196545915,0.804720323381925,1.981308411,"Wood 2017",0.3,8.79823717383538,6.58179096259558,4.96570853273888,8.16686205941412,1.06322605319152,0.664418667549087,6.27435340393678,0.693932805873722,21.646400799949,5.39357461408204,0.303502489942279,0.888360181819685,7.46332540894974,3.7333429811783,8.75523101015393,55.7157301410908,16.8730253533031,1.87194579051536,-3.20038329454557e-13,0.999999999999488,159.852968430119,2.07429833489431,0.59851953563506,1.09805772787183,3.54693466624206,6.82277532114797,3.23169013128121,2.15720346606846,4.2682676217257,1.30438497344685,0.773085742855322,2.07684813788296,1.66759609858395,1.26908597402812,2.07429833489431,2.07523234084397
"12","Caffeine",4.28,2.857,"Balogh1995","in vitro","ChemAxon","in silico","ChemAxon","RodgersRowland","S9",-0.55,0.999999997245771,0,2.75422862294761e-09,0.841453972446858,0.776,3.51330645928587,0.998956183165347,0.163495116178401,0.39389412772417,0.705196003683606,0.656716089531203,0.679290281313351,0.655635469033187,0.63399379964044,0.662425388294942,0.638564083496558,0.607976298004865,0.671502668617533,0,"this work",0.6,10.7567472873321,10.5835897445878,4.56530329452633,4.86937274628263,1.03377020521415,0.863310139535741,5.34418732741541,1.63089835737168,68.0134526292964,7.22853329714615,0.565218779503898,2.02254367443253,16.6511511796475,8.32487442686021,20.1362449293247,24.2699628702059,0,12.9220861825601,-2.71724527741658e-12,0.999999999994571,199.781247071243,4.6278908225813,0.731751516145041,1.76568848413968,3.26093092466166,4.06798057333553,3.14215867846247,2.80295499849266,3.63550158327579,3.06559841611218,2.42905187961773,2.78341674899736,3.10559768958185,2.88934810633219,4.6278908225813,4.62750107107294
"13","Carvedilol",0.00181,0.143,"Othman2007","in silico","ADMET","in silico","ADMET","Berezhkovskiy","hep",3.9353425,0.200759892673487,2.88402318560088e-06,0.799239991086898,0.12702084413779,0.517,1.40184906539791,0.971795074862293,77.0572498486246,16.4843699542768,13.7865234866993,11.9346475266606,20.8666205522571,9.120062572005,9.93575113089887,1.34938600119918,3.43699015503315,8.77225623851255,4.49834976661728,37.4376947,"Wood 2017",0.8,0.16447676586643,0.156329382526281,0.217460449194208,1.69238312102178,0.0749018277142265,0.0448785285337568,0.618524481807185,0.0116326107793243,0.465192835562338,0.130991860409806,0.012772171420538,0.0226827434367597,0.0583019533815575,0.0291517398029904,0.221845075898474,3.16925017110684,2.62959014991812,0.00730283099096065,-1.82608690149471e-13,0.999999999999982,9.72766869937157,0.0162039892666919,0.0111888956371721,0.0260808475310068,0.155328892281577,1.41385390227383,0.227665129830476,0.145709508226483,0.42076495361033,0.021865809735572,0.0166140298415121,0.0504396844088587,0.0701767660469121,0.032403919195371,0.0162039892666919,0.01620441345358
"14","Carvedilol",0.0467,0.179,"Gehr1999","in silico","ADMET","in silico","ADMET","Berezhkovskiy","hep",3.9353425,0.200759892673487,2.88402318560088e-06,0.799239991086898,0.12702084413779,0.517,1.40184906539791,0.971795074862293,77.0572498486246,16.4843699542768,13.7865234866993,11.9346475266606,20.8666205522571,9.120062572005,9.93575113089887,1.34938600119918,3.43699015503315,8.77225623851255,4.49834976661728,37.4376947,"Wood 2017",0.8,0.205883501895925,0.19568502882505,0.27220571920385,2.11843775826245,0.0937582262742486,0.0561766147725352,0.774236947951524,0.0145610997340027,0.582304307784883,0.163968828761353,0.0159875389585003,0.0283930832445213,0.0729793662673265,0.0364906382972597,0.277694174670425,3.9671033570973,3.2915847901974,0.00914130582595657,1.75059504076253e-13,1.00000000000002,12.1765922880245,0.0202833146935316,0.0140056804010833,0.0326466548924597,0.194432656574179,1.76978927173137,0.284979411167929,0.182391606404335,0.526691801327567,0.0273704882218096,0.0207965824208887,0.0631377854298627,0.0878436206511007,0.0405615474921733,0.0202833146935316,0.0202838456349415
"15","Chlorpromazine",0.0119,0.714,"Yeung1993","in silico","ChemAxon","in silico","ChemAxon","RodgersRowland","hep",4.54,0.0156016622418296,0,0.98439833775817,0.0885294309021239,0.258,3.07521876760346,0.998158089454127,23.3202248106799,5.74424139431012,55.9811588621568,11.7934952055548,12.5857874862528,12.2142319259146,8.82507033100205,4.01349516863983,5.87299985841034,38.686197352836,5.95949367649287,13.26635514,"Wood 2017",0.5,0.810671952511053,0.747499611954918,1.78539169018266,14.4127544245225,0.382599884898661,0.53138848939567,6.40729834798149,0.315146518898846,2.60756663570724,0.792920435476624,0.125099022238078,0.150001245019903,0.531684253085609,0.265223684274185,1.45512026275655,10.7206380847919,7.82116546993695,0.0257712972844803,-1.85156078245704e-13,0.999999999999908,49.8879413109174,0.147772165949308,0.0551477518715002,0.124707352474866,1.2752797787019,12.0407305133856,1.16291758327861,1.72528730323269,4.35870635917108,0.592380674621891,0.0931273798466873,0.305321692520841,0.687357265044382,0.214287492885576,0.147772165949308,0.14742839592784
"16","Chlorpromazine",0.0119,0.714,"Yeung1993","in silico",NA,"in vitro","ADMET","Berezhkovskiy","hep",5.312876194,0.999986370934776,0,1.36290652236193e-05,0.05,0.509,3.07521876760346,0.998158089454127,191.511824731963,19.7467877123056,16.4634872470261,14.2428433134784,24.9699721451408,10.8619664487182,11.8443307591763,1.52443757654247,4.03638359008831,10.454494718411,5.3063941589603,13.26635514,"Wood 2017",0.8,1.91437260129517,1.83362683539592,2.7961810739878,12.0282532982226,0.95928172139015,0.648837427902291,9.33013858767631,0.158213315892091,5.57698275142207,1.58600799451161,0.177872337730379,0.283354601026958,0.70178478964695,0.351082119322309,2.76586653077554,4.2614317044806,4.48126433130101,0.0333892889374067,2.13641628745044e-13,1.00000000000011,49.8879413109172,0.195048579668413,0.130229428659536,0.305908851873601,1.99727219570557,10.0486660803865,2.91574991303997,2.10661502565679,6.34703305284103,0.297393450924983,0.199177955407931,0.610707737586296,0.977320536980105,0.404792287181368,0.195048579668413,0.195154040757259
"17","Clozapine",0.0291,0.179,"DiSanto2009","in silico","ADMET","in silico","ADMET","RodgersRowland","in silico",3.671675387,0.653420886597276,0,0.346579113402724,0.0963305181326643,1,2.33201251311655,0.994558315313838,9.26719158959599,7.34192293374574,6.1229174775105,5.33954215692439,9.07101503664334,4.21357718522465,4.12580814445225,0.820302805499724,1.74481761909884,5.30436821702956,1.90447689048127,41.54135358,"this work",0.5,0.465706592600897,0.442435175212674,0.523732947324059,1.76865037546194,0.179382621052811,0.0997915647197867,1.17180783217358,0.0340286979717964,1.29550312024874,0.377533221006167,0.0263655477488955,0.0605006680124983,0.280605589345593,0.140165864951278,0.592884607277996,3.88321328509829,1.10341720595239,0.0160907747230119,-7.12719913158365e-14,0.999999999999991,12.4618156908824,0.0779893244429107,0.031680720585095,0.0738126394450267,0.374094962374328,1.47756923597488,0.545235930251705,0.323998586752554,0.797148185152095,0.0639637179920985,0.0462679685803121,0.14537282287492,0.144865646971953,0.0864295257321405,0.0779893244429107,0.0779132100896485
"18","Clozapine",0.104,1.071,"Choc1990","in silico",NA,"in vitro","ChemAxon","RodgersRowland","in silico",3.4,0.528750563008168,3.16227755092768e-09,0.471249436107731,0.05,1,2.33201251311655,0.994558315313838,23.2812194732797,7.05158687382986,56.4932319722022,12.5961177041661,14.1215868444505,12.7944941821556,9.42205031263425,3.98988399814045,6.0248933630355,39.2098223061429,6.13920536925815,41.54135358,"this work",0.7,2.20860849930567,2.01472875597899,4.69792320207587,18.0689470072023,0.922844205840389,1.07177322927523,12.2346860246187,0.589551149567079,6.9554467260727,2.14123331776658,0.270513505313389,0.386224709585687,0.999761609740423,0.499452287016263,3.75343719593041,14.5737701695844,3.1337498692053,0.0393854349989446,1.33413714463108e-13,1.0000000000001,74.5620368990783,0.277865928221352,0.150245476143243,0.33612256795161,3.35565943005419,15.095193823895,2.804997586141,3.47978321193256,8.32291566300592,1.1081788525697,0.248408811645453,0.824502625247045,1.48633794128236,0.55174958512241,0.277865928221352,0.277627730414821
"19","Coumarin",0.73546,21.681,"CleversonGasparetto2015","in silico","ADMET","in silico","ADMET","RodgersRowland","in silico",1.885303037,1,0,0,0.3002990950748,1,2.34953563582863,0.994706290167638,1.43418705190446,1.85176966310821,1.66671653684051,1.43873196950404,2.34167407241165,1.17550951190131,1.15560912714698,0.343931307556852,0.589981372756027,1.39009132150769,0.632293610309905,28.82287751,"this work",0.5,87.1584130568846,74.7744132509725,31.7668155150941,59.0533980543148,10.4893660169635,4.80438406580481,35.1217017028609,2.49368988406011,176.169686220714,42.7006306910488,1.57058282325622,5.47535020621662,49.034348886604,24.5284461526342,54.461276127733,466.312477248093,372.787185479933,10.9337300155271,2.40983856980353e-13,1.00000000000364,1509.63589539872,13.6282237038922,5.9291437453663,12.4748146490713,22.6905825107815,49.3345012985086,31.8825714801321,15.5986495643013,23.8923140835789,4.68738700011299,6.29177450788263,16.4422913712163,8.62957595195727,7.82192886602375,13.6282237038922,13.6344892454887
"20","Coumarin",0.73546,21.681,"CleversonGasparetto2015","in silico","ChemAxon","in silico","ChemAxon","Berezhkovskiy","in silico",1.783,1,0,0,0.322955011310671,1,2.34953563582863,0.994706290167638,1.30856860346541,1.7508431406234,1.74304354136811,1.55370407944247,2.35735842547347,1.30370743971167,1.3636593507652,0.630672905608617,0.793058665537374,1.21771642414564,0.914643482477497,28.82287751,"this work",0.4,60.773113104132,53.8288538811142,29.5328456300346,71.6031757465112,9.40248208910308,4.79425828903994,44.4120611352755,4.12965846009409,157.163170189786,31.7949871396337,2.04061306768953,5.94302935814307,44.2873852328058,22.1357398382615,58.7549736383471,589.815351130012,311.210141931018,8.01405553772795,-6.77767097757241e-13,0.999999999989768,1509.63589539873,12.308889725627,4.13422538123347,8.98041115595254,21.094889735739,59.8188602727746,28.5789729152069,15.5657736657141,30.212286486582,7.7625159024325,5.61297036392095,12.2429677087538,11.2121597125798,8.49004194020438,12.308889725627,12.3044690596228
"21","Curcumin",0.0021,2.571,"Liu2019","in silico","ChemAxon","in silico","ChemAxon","Schmitt","hep",3.76,0.960584205455708,0.0394157945442922,0,0.0583106217034191,0.576,1.15181554744734,0.952688791871116,13.3677796204642,1.32248446942495,1.97638284286887,1.08997939860196,1.67222977389694,0.989644656011514,0.905719311903059,0.269740041137757,0.487044908812068,1.72697054159689,0.528563687371505,1220,"Wambaugh 2019",0.4,0.364260494555858,0.252866448196327,0.162514091493659,3.0004552459949,0.0327364274505669,0.0181708209545429,0.129935121754639,0.00860767716192974,0.626652891561506,0.196352636878442,0.00575625477796105,0.0195957372381655,0.215825983086448,0.107861481032165,0.194857337849342,108.158415919786,57.9530003607286,0.00753694254404136,-1.32613888486052e-13,0.999999999999773,171.455401873045,0.059984986961214,0.0247796254799903,0.042186383484288,0.116081493924042,2.50664598662899,0.0995028189986837,0.058996171930334,0.0883912392888701,0.0161798442893416,0.0223804604129109,0.0756074843582758,0.0316277735052805,0.0279939103402365,0.059984986961214,0.0599563541034824
"22","Curcumin",0.006,28.571,"Shoba1998","in vitro","ChemAxon","in silico","ChemAxon","Schmitt","in silico",3.76,0.960584205455708,0.0394157945442922,0,0.0583106217034191,1,3.40781671119545,0.99880817671773,13.3677796204642,1.32248446942495,1.97638284286887,1.08997939860196,1.67222977389694,0.989644656011514,0.905719311903059,0.269740041137757,0.487044908812068,1.72697054159689,0.528563687371505,57.10945886,"this work",0.3,120.601384811857,93.2668129079276,76.4143551701714,98.4071810106901,15.7566017711915,8.8431656360689,72.424622413106,4.19435924989396,250.968244333481,77.428629041461,2.79553225978751,8.94418519147461,105.172682707392,52.5255138266877,88.6012011445056,718.632419200019,200.108613981332,2.50088453311467,-1.36589041659667e-13,0.999999999997272,1997.58638919016,29.230873459531,8.20417583754129,15.5599509692023,54.5816822644081,82.21151295797,47.8924065993663,28.7115767404834,49.2684506211605,7.88413392837211,8.96315158333861,29.8146434506973,15.3600673614698,12.7774074163923,29.230873459531,29.1970616046068
"23","Desipramine",0.0115,0.714,"DeVane1981","in silico","ADMET","in silico","ADMET","RodgersRowland","hep",4.390222043,0.997041719232496,0,0.00295828076750437,0.0312881598455174,0.88,2.78340547028497,0.997236786253229,0.598199420626155,0.573364956798931,0.420409994287081,0.636323408281114,0.793522690664106,0.523234892312295,0.420140364227126,0.567994424621579,0.269685506699146,0.901989816801629,0.352282684196326,4.797507788,"Wood 2017",1,10.2532795235343,4.76581930015635,0.833096957094038,1.19690413513505,0.369521640318311,0.22746596308435,0.921621343931324,0.427707412567074,10.6268588793906,3.29346478601908,0.0907530909505979,0.267072859862979,5.09273184696987,2.54640960747744,2.66449294665056,3.08161202188886,2.93704461483584,0.246037647067747,4.00591732002457e-12,1.000000000002,49.8418945769344,1.41543408754026,0.697502008403697,0.795094335556604,0.59506925506717,0.999919912393528,1.12316607999486,0.738525854169967,0.626953295191377,0.803961301817809,0.37953067426395,1.26818051059649,0.498643356871417,0.381532656947113,1.41543408754026,1.4154583699152
"24","Desipramine",0.0218,0.714,"Harris2007","in silico",NA,"in vitro","ADMET","Schmitt","hep",4.390222043,0.997041719232496,0,0.00295828076750437,0.18,0.88,2.78340547028497,0.997236786253229,14.2289642639841,1.90343234205442,35.3975500751096,6.66830398133167,5.77990930323504,7.61571151115084,5.27073956269942,3.02043046272956,4.03803096523648,25.5832208771148,4.17766150680305,4.797507788,"Wood 2017",0.5,1.6240116803408,1.25189257296549,3.3855363770269,8.8592400783472,0.457487246677553,0.618893839743147,6.27772530857501,0.431901025367642,5.08359149196837,1.56985351485823,0.185840308279178,0.278826647657396,0.966506985959287,0.483813222893483,2.71142432813031,12.3932691827061,3.15719180430641,0.104888961133837,2.85118670464383e-14,1.00000000000001,49.8418945769364,0.268623397987573,0.110476985057197,0.208856574452496,2.41824026930493,7.40120307297176,1.39053874370077,2.00939558358165,4.27056143440477,0.811844032645943,0.18155683899887,0.604487298751725,1.02110059494054,0.398323782367709,0.268623397987573,0.268934531902992
"25","Dextromethorphan",0.00142,0.429,"Donato2012","in silico","ADMET","in silico","ADMET","Berezhkovskiy","hep",3.806411219,0.029976589159516,0,0.970023410840484,0.172352458350027,0.683,2.87322261728328,0.997567217203744,1.85346024629828,16.511380683223,13.8109330142985,11.9558639165147,20.9016683547613,9.1369384349454,9.9538603685716,1.35433886511621,3.44502558256273,8.78826544845506,4.50823565886952,52.64,"Brown 2007",0.5,0.289525663190677,0.315165642366127,0.537274158622902,8.36925783926237,0.183005797373675,0.151520756859119,2.41676168887702,0.0400905371477136,0.988886828781994,0.283182336007422,0.0396906446015148,0.0531767586300359,0.200255139915157,0.100019609811374,0.517620692275262,7.12172469708604,8.33007799497691,0.0197067468431641,-1.89750395593247e-13,0.999999999999943,29.9569435326285,0.055657348503379,0.0196956233463046,0.0525799240854863,0.383767256159216,6.99186118568285,0.556248624236095,0.491950509282854,1.64405557066464,0.0753581525332963,0.0353173867422141,0.109042100888495,0.218080464843488,0.0759667980429084,0.055657348503379,0.0555973373048216
"26","Dextromethorphan",0.0025,0.429,"Nyunt2008","in silico",NA,"in vitro","ADMET","Schmitt","in silico",3.806411219,0.029976589159516,0,0.970023410840484,0.45,1,2.87322261728328,0.997567217203744,24.7314009389817,3.31070128292249,58.3870099612719,11.14005544716,9.771918550408,12.6920882294955,8.84597377566809,5.12868409262219,6.80674492236575,42.3238303916561,7.03557128386506,49.46674279,"this work",0.5,0.403983177353069,0.348052449545761,0.891039696338731,7.98802611546171,0.165047641078005,0.256679634055667,3.03808433759279,0.191653015368848,1.308816790644,0.395814291230491,0.0679282690693481,0.07609896468865,0.252744771891832,0.126343932717481,0.737808864675184,7.12172390473206,6.52161636952924,0.0654813066555132,1.77890995868669e-13,1.00000000000005,29.9569435326284,0.0702459065847228,0.0274818487995285,0.0580665177761475,0.636456925956236,6.67337185919942,0.501664562547126,0.833375435245672,2.06672403917877,0.360250028888812,0.0467434568087142,0.15241212600327,0.373232247633781,0.108712806698071,0.0702459065847228,0.07023009044885
